shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
ΑΘΗΝΧΑΛΚ,38.2284391,23.8433089,3732
ΑΘΗΝΧΑΛΚ,38.2282301,23.8439869,3735
ΑΘΗΝΧΑΛΚ,38.2279065,23.8448195,3738
ΑΘΗΝΧΑΛΚ,38.2277379,23.8451457,3741
ΑΘΗΝΧΑΛΚ,38.2273738,23.8458323,3744
ΑΘΗΝΧΑΛΚ,38.2271918,23.8461585,3747
ΑΘΗΝΧΑΛΚ,38.2267872,23.8467764,3750
ΑΘΗΝΧΑΛΚ,38.2259107,23.8480038,3753
ΑΘΗΝΧΑΛΚ,38.2256409,23.8483901,3756
ΑΘΗΝΧΑΛΚ,38.2252701,23.848905,3759
ΑΘΗΝΧΑΛΚ,38.2248588,23.8494544,3762
ΑΘΗΝΧΑΛΚ,38.2246295,23.8497204,3765
ΑΘΗΝΧΑΛΚ,38.2244273,23.849935,3768
ΑΘΗΝΧΑΛΚ,38.2242047,23.8501238,3771
ΑΘΗΝΧΑΛΚ,38.2239957,23.8502697,3774
ΑΘΗΝΧΑΛΚ,38.223726,23.8504414,3777
ΑΘΗΝΧΑΛΚ,38.2233282,23.8506732,3780
ΑΘΗΝΧΑΛΚ,38.2230585,23.8508105,3783
ΑΘΗΝΧΑΛΚ,38.2226336,23.8509221,3786
ΑΘΗΝΧΑΛΚ,38.2222223,23.8509907,3789
ΑΘΗΝΧΑΛΚ,38.2219931,23.8510251,3792
ΑΘΗΝΧΑΛΚ,38.2216694,23.8510079,3795
ΑΘΗΝΧΑΛΚ,38.2212109,23.8509392,3798
ΑΘΗΝΧΑΛΚ,38.2208198,23.8508191,3801
ΑΘΗΝΧΑΛΚ,38.2203545,23.8506131,3804
ΑΘΗΝΧΑΛΚ,38.2199566,23.8503899,3807
ΑΘΗΝΧΑΛΚ,38.2196734,23.8502011,3810
ΑΘΗΝΧΑΛΚ,38.2193339,23.8499797,3813
ΑΘΗΝΧΑΛΚ,38.2190641,23.8498423,3816
ΑΘΗΝΧΑΛΚ,38.2186865,23.8496878,3819
ΑΘΗΝΧΑΛΚ,38.2182549,23.8495848,3822
ΑΘΗΝΧΑΛΚ,38.2178234,23.8495505,3825
ΑΘΗΝΧΑΛΚ,38.2173109,23.8495677,3828
ΑΘΗΝΧΑΛΚ,38.2163668,23.8496278,3831
ΑΘΗΝΧΑΛΚ,38.215834,23.8495848,3834
ΑΘΗΝΧΑΛΚ,38.2154429,23.849499,3837
ΑΘΗΝΧΑΛΚ,38.2150113,23.8493359,3840
ΑΘΗΝΧΑΛΚ,38.214283,23.8489926,3843
ΑΘΗΝΧΑΛΚ,38.2138986,23.8488295,3846
ΑΘΗΝΧΑΛΚ,38.2134265,23.8487265,3849
ΑΘΗΝΧΑΛΚ,38.2130017,23.8486836,3852
ΑΘΗΝΧΑΛΚ,38.2125161,23.8487351,3855
ΑΘΗΝΧΑΛΚ,38.2119429,23.8489068,3858
ΑΘΗΝΧΑΛΚ,38.2115315,23.8490956,3861
ΑΘΗΝΧΑΛΚ,38.2111538,23.8493617,3864
ΑΘΗΝΧΑΛΚ,38.2108234,23.8496707,3867
ΑΘΗΝΧΑΛΚ,38.2100545,23.8506234,3870
ΑΘΗΝΧΑΛΚ,38.2097376,23.8509925,3873
ΑΘΗΝΧΑΛΚ,38.2094678,23.8512671,3876
ΑΘΗΝΧΑΛΚ,38.2091576,23.8515332,3879
ΑΘΗΝΧΑΛΚ,38.2086383,23.8519023,3882
ΑΘΗΝΧΑΛΚ,38.2081729,23.8521426,3885
ΑΘΗΝΧΑΛΚ,38.2063789,23.8527262,3888
ΑΘΗΝΧΑΛΚ,38.2057921,23.8528636,3891
ΑΘΗΝΧΑΛΚ,38.205266,23.8528979,3894
ΑΘΗΝΧΑΛΚ,38.2047872,23.8528464,3897
ΑΘΗΝΧΑΛΚ,38.2043151,23.8527262,3900
ΑΘΗΝΧΑΛΚ,38.2038766,23.852546,3903
ΑΘΗΝΧΑΛΚ,38.2034315,23.8523057,3906
ΑΘΗΝΧΑΛΚ,38.2030268,23.8519967,3909
ΑΘΗΝΧΑΛΚ,38.2027165,23.8517306,3912
ΑΘΗΝΧΑΛΚ,38.2024468,23.8514302,3915
ΑΘΗΝΧΑΛΚ,38.2022174,23.8511555,3918
ΑΘΗΝΧΑΛΚ,38.2019679,23.8507865,3921
ΑΘΗΝΧΑΛΚ,38.2016374,23.8502629,3924
ΑΘΗΝΧΑΛΚ,38.2013069,23.8496278,3927
ΑΘΗΝΧΑΛΚ,38.2010303,23.8490184,3930
ΑΘΗΝΧΑΛΚ,38.2007808,23.8485034,3933
ΑΘΗΝΧΑΛΚ,38.2005312,23.8481343,3936
ΑΘΗΝΧΑΛΚ,38.1992429,23.8463576,3939
ΑΘΗΝΧΑΛΚ,38.1988989,23.8458598,3942
ΑΘΗΝΧΑΛΚ,38.1985144,23.8453877,3945
ΑΘΗΝΧΑΛΚ,38.1979546,23.8448298,3948
ΑΘΗΝΧΑΛΚ,38.1974756,23.8444522,3951
ΑΘΗΝΧΑΛΚ,38.1970507,23.8441775,3954
ΑΘΗΝΧΑΛΚ,38.1965515,23.84392,3957
ΑΘΗΝΧΑΛΚ,38.1959331,23.8436647,3960
ΑΘΗΝΧΑΛΚ,38.1954212,23.8435477,3963
ΑΘΗΝΧΑΛΚ,38.1950958,23.8434995,3966
ΑΘΗΝΧΑΛΚ,38.1945389,23.8434973,3969
ΑΘΗΝΧΑΛΚ,38.1939478,23.8435595,3972
ΑΘΗΝΧΑΛΚ,38.1934727,23.8436096,3975
ΑΘΗΝΧΑΛΚ,38.192731,23.8437469,3978
ΑΘΗΝΧΑΛΚ,38.3124282,23.6269469,3981
ΑΘΗΝΧΑΛΚ,38.3121857,23.627213,3984
ΑΘΗΝΧΑΛΚ,38.3118355,23.6275477,3987
ΑΘΗΝΧΑΛΚ,38.3113102,23.6280026,3990
ΑΘΗΝΧΑΛΚ,38.3108927,23.6283545,3993
ΑΘΗΝΧΑΛΚ,38.3106435,23.6285605,3996
ΑΘΗΝΧΑΛΚ,38.3103539,23.6288523,3999
ΑΘΗΝΧΑΛΚ,38.3100171,23.6292643,4002
ΑΘΗΝΧΑΛΚ,38.3098353,23.6295647,4005
ΑΘΗΝΧΑΛΚ,38.3096063,23.630011,4008
ΑΘΗΝΧΑΛΚ,38.3093302,23.6306119,4011
ΑΘΗΝΧΑΛΚ,38.3091079,23.6311268,4014
ΑΘΗΝΧΑΛΚ,38.3088655,23.631659,4017
ΑΘΗΝΧΑΛΚ,38.3087308,23.6319422,4020
ΑΘΗΝΧΑΛΚ,38.3085355,23.6322855,4023
ΑΘΗΝΧΑΛΚ,38.3083334,23.6326203,4026
ΑΘΗΝΧΑΛΚ,38.3080775,23.6329379,4029
ΑΘΗΝΧΑΛΚ,38.3077879,23.6332554,4032
ΑΘΗΝΧΑΛΚ,38.3075117,23.6335215,4035
ΑΘΗΝΧΑΛΚ,38.3069654,23.6338955,4038
ΑΘΗΝΧΑΛΚ,38.3067305,23.6340451,4041
ΑΘΗΝΧΑΛΚ,38.3061984,23.6343798,4044
ΑΘΗΝΧΑΛΚ,38.305929,23.6345772,4047
ΑΘΗΝΧΑΛΚ,38.3056124,23.6348347,4050
ΑΘΗΝΧΑΛΚ,38.3053699,23.635075,4053
ΑΘΗΝΧΑΛΚ,38.3051544,23.635324,4056
ΑΘΗΝΧΑΛΚ,38.3049254,23.6355986,4059
ΑΘΗΝΧΑΛΚ,38.3047705,23.6358304,4062
ΑΘΗΝΧΑΛΚ,38.3045684,23.6361823,4065
ΑΘΗΝΧΑΛΚ,38.3043866,23.6365428,4068
ΑΘΗΝΧΑΛΚ,38.3040565,23.6372294,4071
ΑΘΗΝΧΑΛΚ,38.3023929,23.6407227,4074
ΑΘΗΝΧΑΛΚ,38.3009178,23.643804,4077
ΑΘΗΝΧΑΛΚ,38.3006955,23.6442246,4080
ΑΘΗΝΧΑΛΚ,38.3005271,23.6444907,4083
ΑΘΗΝΧΑΛΚ,38.300352,23.6447653,4086
ΑΘΗΝΧΑΛΚ,38.3000893,23.6451087,4089
ΑΘΗΝΧΑΛΚ,38.2998333,23.6454091,4092
ΑΘΗΝΧΑΛΚ,38.2995235,23.6457266,4095
ΑΘΗΝΧΑΛΚ,38.2991126,23.6460957,4098
ΑΘΗΝΧΑΛΚ,38.2987893,23.6463275,4101
ΑΘΗΝΧΑΛΚ,38.2984255,23.6465849,4104
ΑΘΗΝΧΑΛΚ,38.2980146,23.6467824,4107
ΑΘΗΝΧΑΛΚ,38.2975633,23.6469368,4110
ΑΘΗΝΧΑΛΚ,38.2972332,23.6470484,4113
ΑΘΗΝΧΑΛΚ,38.3264703,23.6054391,4116
ΑΘΗΝΧΑΛΚ,38.3258356,23.6065964,4119
ΑΘΗΝΧΑΛΚ,38.3256336,23.6069741,4122
ΑΘΗΝΧΑΛΚ,38.3254249,23.6073174,4125
ΑΘΗΝΧΑΛΚ,38.3252363,23.6075921,4128
ΑΘΗΝΧΑΛΚ,38.324967,23.6078925,4131
ΑΘΗΝΧΑΛΚ,38.3247246,23.6080985,4134
ΑΘΗΝΧΑΛΚ,38.3244283,23.6083216,4137
ΑΘΗΝΧΑΛΚ,38.3241522,23.6084933,4140
ΑΘΗΝΧΑΛΚ,38.3235866,23.6088452,4143
ΑΘΗΝΧΑΛΚ,38.3230681,23.609137,4146
ΑΘΗΝΧΑΛΚ,38.3217214,23.6098837,4149
ΑΘΗΝΧΑΛΚ,38.320718,23.6104502,4152
ΑΘΗΝΧΑΛΚ,38.3204352,23.6106391,4155
ΑΘΗΝΧΑΛΚ,38.3202332,23.6107935,4158
ΑΘΗΝΧΑΛΚ,38.3200042,23.6109738,4161
ΑΘΗΝΧΑΛΚ,38.3197955,23.6111712,4164
ΑΘΗΝΧΑΛΚ,38.3196473,23.6113514,4167
ΑΘΗΝΧΑΛΚ,38.3193511,23.6117291,4170
ΑΘΗΝΧΑΛΚ,38.3191423,23.612081,4173
ΑΘΗΝΧΑΛΚ,38.3189605,23.6124501,4176
ΑΘΗΝΧΑΛΚ,38.3187383,23.6129822,4179
ΑΘΗΝΧΑΛΚ,38.3185632,23.6134457,4182
ΑΘΗΝΧΑΛΚ,38.3183948,23.6139178,4185
ΑΘΗΝΧΑΛΚ,38.3179571,23.6151108,4188
ΑΘΗΝΧΑΛΚ,38.3173376,23.6167931,4191
ΑΘΗΝΧΑΛΚ,38.3168258,23.6181664,4194
ΑΘΗΝΧΑΛΚ,38.3163274,23.6195311,4197
ΑΘΗΝΧΑΛΚ,38.3160042,23.620398,4200
ΑΘΗΝΧΑΛΚ,38.315452,23.6218571,4203
ΑΘΗΝΧΑΛΚ,38.3151152,23.6227841,4206
ΑΘΗΝΧΑΛΚ,38.3149806,23.6231188,4209
ΑΘΗΝΧΑΛΚ,38.3148324,23.6234622,4212
ΑΘΗΝΧΑΛΚ,38.3146438,23.6238999,4215
ΑΘΗΝΧΑΛΚ,38.3144351,23.6242775,4218
ΑΘΗΝΧΑΛΚ,38.3141792,23.6246895,4221
ΑΘΗΝΧΑΛΚ,38.313903,23.6250844,4224
ΑΘΗΝΧΑΛΚ,38.3134855,23.6256079,4227
ΑΘΗΝΧΑΛΚ,38.3131353,23.6260542,4230
ΑΘΗΝΧΑΛΚ,38.3127447,23.6265692,4233
ΑΘΗΝΧΑΛΚ,38.3124282,23.6269469,4236
ΑΘΗΝΧΑΛΚ,38.3264703,23.6054391,4239
ΑΘΗΝΧΑΛΚ,38.3265422,23.6053181,4242
ΑΘΗΝΧΑΛΚ,38.3267038,23.605052,4245
ΑΘΗΝΧΑΛΚ,38.3268721,23.6048375,4248
ΑΘΗΝΧΑΛΚ,38.3271414,23.6045714,4251
ΑΘΗΝΧΑΛΚ,38.3274444,23.6043225,4254
ΑΘΗΝΧΑΛΚ,38.3278215,23.6040564,4257
ΑΘΗΝΧΑΛΚ,38.3281851,23.6038332,4260
ΑΘΗΝΧΑΛΚ,38.3284881,23.6036959,4263
ΑΘΗΝΧΑΛΚ,38.3289055,23.6035672,4266
ΑΘΗΝΧΑΛΚ,38.3292287,23.6035071,4269
ΑΘΗΝΧΑΛΚ,38.3296731,23.6034728,4272
ΑΘΗΝΧΑΛΚ,38.3300165,23.6034899,4275
ΑΘΗΝΧΑΛΚ,38.3304272,23.60355,4278
ΑΘΗΝΧΑΛΚ,38.3308177,23.6036787,4281
ΑΘΗΝΧΑΛΚ,38.3311544,23.6038332,4284
ΑΘΗΝΧΑΛΚ,38.3314641,23.6040049,4287
ΑΘΗΝΧΑΛΚ,38.3318209,23.6042452,4290
ΑΘΗΝΧΑΛΚ,38.3323393,23.6047173,4293
ΑΘΗΝΧΑΛΚ,38.3328124,23.6051212,4296
ΑΘΗΝΧΑΛΚ,38.462802,23.5844383,4299
ΑΘΗΝΧΑΛΚ,38.462736,23.5847576,4302
ΑΘΗΝΧΑΛΚ,38.4626258,23.5853082,4305
ΑΘΗΝΧΑΛΚ,38.4625917,23.5855545,4308
ΑΘΗΝΧΑΛΚ,38.4625707,23.5858112,4311
ΑΘΗΝΧΑΛΚ,38.4625312,23.586277,4314
ΑΘΗΝΧΑΛΚ,38.4624837,23.5868869,4317
ΑΘΗΝΧΑΛΚ,38.4624604,23.5879169,4320
ΑΘΗΝΧΑΛΚ,38.3328124,23.6051212,4323
ΑΘΗΝΧΑΛΚ,38.3350324,23.6071463,4326
ΑΘΗΝΧΑΛΚ,38.3363048,23.608305,4329
ΑΘΗΝΧΑΛΚ,38.3379574,23.6098003,4332
ΑΘΗΝΧΑΛΚ,38.3380864,23.6099139,4335
ΑΘΗΝΧΑΛΚ,38.3395229,23.6112147,4338
ΑΘΗΝΧΑΛΚ,38.3399066,23.6115237,4341
ΑΘΗΝΧΑΛΚ,38.3402567,23.6117812,4344
ΑΘΗΝΧΑΛΚ,38.3406269,23.6119614,4347
ΑΘΗΝΧΑΛΚ,38.3409097,23.612073,4350
ΑΘΗΝΧΑΛΚ,38.3412665,23.612176,4353
ΑΘΗΝΧΑΛΚ,38.3416031,23.6122446,4356
ΑΘΗΝΧΑΛΚ,38.3419127,23.612279,4359
ΑΘΗΝΧΑΛΚ,38.3422426,23.6122961,4362
ΑΘΗΝΧΑΛΚ,38.3426061,23.6122618,4365
ΑΘΗΝΧΑΛΚ,38.3429562,23.6122017,4368
ΑΘΗΝΧΑΛΚ,38.343099,23.6121601,4371
ΑΘΗΝΧΑΛΚ,38.3434274,23.6120644,4374
ΑΘΗΝΧΑΛΚ,38.3438582,23.6118842,4377
ΑΘΗΝΧΑΛΚ,38.3442621,23.6116352,4380
ΑΘΗΝΧΑΛΚ,38.3446122,23.6113778,4383
ΑΘΗΝΧΑΛΚ,38.3451709,23.6108885,4386
ΑΘΗΝΧΑΛΚ,38.3459518,23.6102362,4389
ΑΘΗΝΧΑΛΚ,38.346322,23.6099358,4392
ΑΘΗΝΧΑΛΚ,38.3466653,23.6097212,4395
ΑΘΗΝΧΑΛΚ,38.3470355,23.6095324,4398
ΑΘΗΝΧΑΛΚ,38.3474731,23.6093607,4401
ΑΘΗΝΧΑΛΚ,38.3478769,23.6092663,4404
ΑΘΗΝΧΑΛΚ,38.3482674,23.6092234,4407
ΑΘΗΝΧΑΛΚ,38.3487318,23.6092148,4410
ΑΘΗΝΧΑΛΚ,38.3490953,23.6092577,4413
ΑΘΗΝΧΑΛΚ,38.3497011,23.6093951,4416
ΑΘΗΝΧΑΛΚ,38.3501992,23.6095066,4419
ΑΘΗΝΧΑΛΚ,38.350529,23.6095667,4422
ΑΘΗΝΧΑΛΚ,38.3509329,23.6095925,4425
ΑΘΗΝΧΑΛΚ,38.3511887,23.6095925,4428
ΑΘΗΝΧΑΛΚ,38.3515656,23.6095581,4431
ΑΘΗΝΧΑΛΚ,38.3520166,23.6094637,4434
ΑΘΗΝΧΑΛΚ,38.352481,23.6092835,4437
ΑΘΗΝΧΑΛΚ,38.3528849,23.6090861,4440
ΑΘΗΝΧΑΛΚ,38.3533089,23.6088114,4443
ΑΘΗΝΧΑΛΚ,38.353733,23.6084938,4446
ΑΘΗΝΧΑΛΚ,38.3542243,23.6080561,4449
ΑΘΗΝΧΑΛΚ,38.355032,23.6073523,4452
ΑΘΗΝΧΑΛΚ,38.3555872,23.6068421,4455
ΑΘΗΝΧΑΛΚ,38.3556931,23.6067447,4458
ΑΘΗΝΧΑΛΚ,38.3557791,23.6066657,4461
ΑΘΗΝΧΑΛΚ,38.3567147,23.6058159,4464
ΑΘΗΝΧΑΛΚ,38.357731,23.6048718,4467
ΑΘΗΝΧΑΛΚ,38.3586463,23.6040478,4470
ΑΘΗΝΧΑΛΚ,38.3590838,23.6036444,4473
ΑΘΗΝΧΑΛΚ,38.3594135,23.6033783,4476
ΑΘΗΝΧΑΛΚ,38.3596828,23.6031552,4479
ΑΘΗΝΧΑΛΚ,38.3600596,23.6029149,4482
ΑΘΗΝΧΑΛΚ,38.360524,23.6026402,4485
ΑΘΗΝΧΑΛΚ,38.3609951,23.6024428,4488
ΑΘΗΝΧΑΛΚ,38.3614595,23.6022883,4491
ΑΘΗΝΧΑΛΚ,38.3619441,23.6021681,4494
ΑΘΗΝΧΑΛΚ,38.362469,23.6021166,4497
ΑΘΗΝΧΑΛΚ,38.3630074,23.6020995,4500
ΑΘΗΝΧΑΛΚ,38.3634718,23.6021252,4503
ΑΘΗΝΧΑΛΚ,38.3639967,23.6022282,4506
ΑΘΗΝΧΑΛΚ,38.3644409,23.602357,4509
ΑΘΗΝΧΑΛΚ,38.3649254,23.6025286,4512
ΑΘΗΝΧΑΛΚ,38.3653898,23.6027775,4515
ΑΘΗΝΧΑΛΚ,38.3658541,23.6030693,4518
ΑΘΗΝΧΑΛΚ,38.3662646,23.6034041,4521
ΑΘΗΝΧΑΛΚ,38.3666348,23.6037131,4524
ΑΘΗΝΧΑΛΚ,38.367052,23.6041594,4527
ΑΘΗΝΧΑΛΚ,38.3673683,23.6045371,4530
ΑΘΗΝΧΑΛΚ,38.3676105,23.6048546,4533
ΑΘΗΝΧΑΛΚ,38.3680009,23.6053439,4536
ΑΘΗΝΧΑΛΚ,38.3682633,23.6056271,4539
ΑΘΗΝΧΑΛΚ,38.3686132,23.6058846,4542
ΑΘΗΝΧΑΛΚ,38.3688824,23.6060391,4545
ΑΘΗΝΧΑΛΚ,38.3692189,23.6061678,4548
ΑΘΗΝΧΑΛΚ,38.3695957,23.6062365,4551
ΑΘΗΝΧΑΛΚ,38.3699928,23.6062451,4554
ΑΘΗΝΧΑΛΚ,38.3703629,23.606185,4557
ΑΘΗΝΧΑΛΚ,38.3706791,23.606082,4560
ΑΘΗΝΧΑΛΚ,38.3709752,23.6059361,4563
ΑΘΗΝΧΑΛΚ,38.371278,23.6057215,4566
ΑΘΗΝΧΑΛΚ,38.3715539,23.6054726,4569
ΑΘΗΝΧΑΛΚ,38.3718029,23.6051636,4572
ΑΘΗΝΧΑΛΚ,38.372,23.6048658,4575
ΑΘΗΝΧΑΛΚ,38.3720586,23.6047774,4578
ΑΘΗΝΧΑΛΚ,38.3722874,23.6042881,4581
ΑΘΗΝΧΑΛΚ,38.3724624,23.6036616,4584
ΑΘΗΝΧΑΛΚ,38.3725297,23.6030608,4587
ΑΘΗΝΧΑΛΚ,38.3725229,23.6022969,4590
ΑΘΗΝΧΑΛΚ,38.3724691,23.6008463,4593
ΑΘΗΝΧΑΛΚ,38.3724085,23.59931,4596
ΑΘΗΝΧΑΛΚ,38.3724225,23.5988041,4599
ΑΘΗΝΧΑΛΚ,38.3724898,23.5982805,4602
ΑΘΗΝΧΑΛΚ,38.3725974,23.5978084,4605
ΑΘΗΝΧΑΛΚ,38.3727051,23.5974651,4608
ΑΘΗΝΧΑΛΚ,38.3728666,23.5970961,4611
ΑΘΗΝΧΑΛΚ,38.3731425,23.5966755,4614
ΑΘΗΝΧΑΛΚ,38.3734587,23.5963579,4617
ΑΘΗΝΧΑΛΚ,38.3737077,23.5961691,4620
ΑΘΗΝΧΑΛΚ,38.3740509,23.5959631,4623
ΑΘΗΝΧΑΛΚ,38.3743739,23.5958258,4626
ΑΘΗΝΧΑΛΚ,38.3747103,23.5957228,4629
ΑΘΗΝΧΑΛΚ,38.3750468,23.5956541,4632
ΑΘΗΝΧΑΛΚ,38.3756591,23.5955683,4635
ΑΘΗΝΧΑΛΚ,38.3765204,23.5954395,4638
ΑΘΗΝΧΑΛΚ,38.3769712,23.5953709,4641
ΑΘΗΝΧΑΛΚ,38.3773143,23.5953709,4644
ΑΘΗΝΧΑΛΚ,38.3776306,23.5954138,4647
ΑΘΗΝΧΑΛΚ,38.3778863,23.5954824,4650
ΑΘΗΝΧΑΛΚ,38.378115,23.5955683,4653
ΑΘΗΝΧΑΛΚ,38.3783909,23.5957399,4656
ΑΘΗΝΧΑΛΚ,38.3786802,23.5959545,4659
ΑΘΗΝΧΑΛΚ,38.3790705,23.5962807,4662
ΑΘΗΝΧΑΛΚ,38.3794069,23.5965639,4665
ΑΘΗΝΧΑΛΚ,38.3797029,23.5967699,4668
ΑΘΗΝΧΑΛΚ,38.3799654,23.5968815,4671
ΑΘΗΝΧΑΛΚ,38.3802278,23.5969501,4674
ΑΘΗΝΧΑΛΚ,38.3805171,23.5970016,4677
ΑΘΗΝΧΑΛΚ,38.3808468,23.597036,4680
ΑΘΗΝΧΑΛΚ,38.3811024,23.5970188,4683
ΑΘΗΝΧΑΛΚ,38.3813918,23.5969416,4686
ΑΘΗΝΧΑΛΚ,38.3817483,23.5968214,4689
ΑΘΗΝΧΑΛΚ,38.3825961,23.5964094,4692
ΑΘΗΝΧΑΛΚ,38.3842243,23.5956198,4695
ΑΘΗΝΧΑΛΚ,38.3851813,23.5951315,4698
ΑΘΗΝΧΑΛΚ,38.3891782,23.5932201,4701
ΑΘΗΝΧΑΛΚ,38.3901697,23.5927416,4704
ΑΘΗΝΧΑΛΚ,38.3903158,23.5926869,4707
ΑΘΗΝΧΑΛΚ,38.3905773,23.5926123,4710
ΑΘΗΝΧΑΛΚ,38.3909341,23.5925512,4713
ΑΘΗΝΧΑΛΚ,38.3912864,23.5925327,4716
ΑΘΗΝΧΑΛΚ,38.3916377,23.5925552,4719
ΑΘΗΝΧΑΛΚ,38.3919432,23.5926102,4722
ΑΘΗΝΧΑΛΚ,38.3922955,23.5927183,4725
ΑΘΗΝΧΑΛΚ,38.3926697,23.5928835,4728
ΑΘΗΝΧΑΛΚ,38.3929602,23.5930686,4731
ΑΘΗΝΧΑΛΚ,38.3929602,23.5930686,4734
ΑΘΗΝΧΑΛΚ,38.3931059,23.5931708,4737
ΑΘΗΝΧΑΛΚ,38.3931059,23.5931708,4740
ΑΘΗΝΧΑΛΚ,38.3933535,23.5934482,4743
ΑΘΗΝΧΑΛΚ,38.3936495,23.5937401,4746
ΑΘΗΝΧΑΛΚ,38.3939926,23.5941864,4749
ΑΘΗΝΧΑΛΚ,38.3942482,23.5946327,4752
ΑΘΗΝΧΑΛΚ,38.3944501,23.5950533,4755
ΑΘΗΝΧΑΛΚ,38.3946855,23.5958,4758
ΑΘΗΝΧΑΛΚ,38.3950084,23.5970274,4761
ΑΘΗΝΧΑΛΚ,38.3952169,23.5977741,4764
ΑΘΗΝΧΑΛΚ,38.3953784,23.5982119,4767
ΑΘΗΝΧΑΛΚ,38.3955398,23.5985981,4770
ΑΘΗΝΧΑΛΚ,38.395856,23.5991817,4773
ΑΘΗΝΧΑΛΚ,38.3961049,23.5995422,4776
ΑΘΗΝΧΑΛΚ,38.3963067,23.5997997,4779
ΑΘΗΝΧΑΛΚ,38.3965287,23.60004,4782
ΑΘΗΝΧΑΛΚ,38.3969054,23.600392,4785
ΑΘΗΝΧΑΛΚ,38.3972888,23.6006838,4788
ΑΘΗΝΧΑΛΚ,38.3976117,23.6008812,4791
ΑΘΗΝΧΑΛΚ,38.3979615,23.6010528,4794
ΑΘΗΝΧΑΛΚ,38.3984122,23.6012417,4797
ΑΘΗΝΧΑΛΚ,38.3990108,23.6014648,4800
ΑΘΗΝΧΑΛΚ,38.3999929,23.6018082,4803
ΑΘΗΝΧΑΛΚ,38.4007664,23.6020914,4806
ΑΘΗΝΧΑΛΚ,38.4019772,23.6025549,4809
ΑΘΗΝΧΑΛΚ,38.4019772,23.6025549,4812
ΑΘΗΝΧΑΛΚ,38.4026229,23.6027351,4815
ΑΘΗΝΧΑΛΚ,38.4031005,23.6028896,4818
ΑΘΗΝΧΑΛΚ,38.4043045,23.6033359,4821
ΑΘΗΝΧΑΛΚ,38.4052327,23.6036707,4824
ΑΘΗΝΧΑΛΚ,38.406329,23.6040569,4827
ΑΘΗΝΧΑΛΚ,38.4069506,23.6042816,4830
ΑΘΗΝΧΑΛΚ,38.4071899,23.6043745,4833
ΑΘΗΝΧΑΛΚ,38.4075531,23.6045032,4836
ΑΘΗΝΧΑΛΚ,38.4078288,23.6045547,4839
ΑΘΗΝΧΑΛΚ,38.4081651,23.6045977,4842
ΑΘΗΝΧΑΛΚ,38.4084678,23.604632,4845
ΑΘΗΝΧΑΛΚ,38.4087906,23.6046406,4848
ΑΘΗΝΧΑΛΚ,38.4096313,23.6046062,4851
ΑΘΗΝΧΑΛΚ,38.4104787,23.6045891,4854
ΑΘΗΝΧΑΛΚ,38.4111647,23.6045633,4857
ΑΘΗΝΧΑΛΚ,38.4119583,23.604529,4860
ΑΘΗΝΧΑΛΚ,38.4119583,23.604529,4863
ΑΘΗΝΧΑΛΚ,38.4126107,23.6044775,4866
ΑΘΗΝΧΑΛΚ,38.4130411,23.6043917,4869
ΑΘΗΝΧΑΛΚ,38.4133774,23.6042801,4872
ΑΘΗΝΧΑΛΚ,38.4136868,23.6041342,4875
ΑΘΗΝΧΑΛΚ,38.4140499,23.6039282,4878
ΑΘΗΝΧΑΛΚ,38.4143929,23.6036707,4881
ΑΘΗΝΧΑΛΚ,38.4147224,23.6033789,4884
ΑΘΗΝΧΑΛΚ,38.4149578,23.6031214,4887
ΑΘΗΝΧΑΛΚ,38.4152268,23.6027695,4890
ΑΘΗΝΧΑΛΚ,38.4154824,23.6023575,4893
ΑΘΗΝΧΑΛΚ,38.4157177,23.6019197,4896
ΑΘΗΝΧΑΛΚ,38.4159195,23.6014305,4899
ΑΘΗΝΧΑΛΚ,38.4160607,23.6010099,4902
ΑΘΗΝΧΑΛΚ,38.4161414,23.6006323,4905
ΑΘΗΝΧΑΛΚ,38.4162087,23.6001259,4908
ΑΘΗΝΧΑΛΚ,38.4162423,23.5996967,4911
ΑΘΗΝΧΑΛΚ,38.4162557,23.5991817,4914
ΑΘΗΝΧΑΛΚ,38.4162356,23.5987011,4917
ΑΘΗΝΧΑΛΚ,38.416175,23.5982805,4920
ΑΘΗΝΧΑΛΚ,38.4160607,23.5976883,4923
ΑΘΗΝΧΑΛΚ,38.4159329,23.597242,4926
ΑΘΗΝΧΑΛΚ,38.4157581,23.5967871,4929
ΑΘΗΝΧΑΛΚ,38.4155563,23.5963064,4932
ΑΘΗΝΧΑΛΚ,38.4154487,23.5959803,4935
ΑΘΗΝΧΑΛΚ,38.4153008,23.5954309,4938
ΑΘΗΝΧΑΛΚ,38.4152335,23.5949675,4941
ΑΘΗΝΧΑΛΚ,38.4152134,23.594607,4944
ΑΘΗΝΧΑΛΚ,38.4152335,23.5942379,4947
ΑΘΗΝΧΑΛΚ,38.4152806,23.5938002,4950
ΑΘΗΝΧΑΛΚ,38.415368,23.5932852,4953
ΑΘΗΝΧΑΛΚ,38.4155429,23.5927616,4956
ΑΘΗΝΧΑΛΚ,38.4156639,23.5924698,4959
ΑΘΗΝΧΑΛΚ,38.4158791,23.592075,4962
ΑΘΗΝΧΑΛΚ,38.4160338,23.591826,4965
