trip_id,arrival_time,departure_time,stop_id,stop_sequence
1220,14:15:00,14:15:00,ΠΜΕΤ,5
1220,14:17:00,14:17:00,ΠΗΡΑ,6
1220,14:21:00,14:21:00,ΠΝΕΡ,7
1220,14:23:00,14:23:00,ΠΚΗΦ,8
1220,14:26:00,14:26:00,ΠΠΕΝ,9
1220,14:29:00,14:29:00,ΠΔΟΥ,10
1220,14:33:00,14:33:00,ΠΠΑΛ,11
1220,14:36:00,14:36:00,ΠΠΑΙ,12
1220,14:42:00,14:42:00,ΠΚΡΩ,13
1220,14:47:00,14:47:00,ΠΑΕΡ,14
1221,15:15:00,15:15:00,ΠΑΕΡ,1
1221,15:18:00,15:18:00,ΠΚΡΩ,2
1221,15:24:00,15:24:00,ΠΠΑΙ,3
1221,15:26:00,15:26:00,ΠΠΑΛ,4
1221,15:31:00,15:31:00,ΠΔΟΥ,5
1221,15:33:00,15:33:00,ΠΠΕΝ,6
1221,15:35:00,15:35:00,ΠΚΗΦ,7
1221,15:38:00,15:38:00,ΠΝΕΡ,8
1221,15:40:00,15:40:00,ΠΗΡΑ,9
1221,15:42:00,15:42:00,ΠΜΕΤ,10
1221,15:46:00,15:46:00,ΚΑΧΡ,11
1221,15:48:00,15:48:00,ΠΥΡΟ,12
1221,15:51:00,15:51:00,ΠΑΝΓ,13
1221,15:56:00,15:56:00,ΑΘΗΝ,14
1222,15:03:00,15:03:00,ΑΘΗΝ,1
1222,15:06:00,15:06:00,ΠΑΝΓ,2
1222,15:08:00,15:08:00,ΠΥΡΟ,3
1222,15:11:00,15:11:00,ΚΑΧΡ,4
1222,15:15:00,15:15:00,ΠΜΕΤ,5
1222,15:17:00,15:17:00,ΠΗΡΑ,6
1222,15:21:00,15:21:00,ΠΝΕΡ,7
1222,15:23:00,15:23:00,ΠΚΗΦ,8
1222,15:26:00,15:26:00,ΠΠΕΝ,9
1222,15:29:00,15:29:00,ΠΔΟΥ,10
1222,15:33:00,15:33:00,ΠΠΑΛ,11
1222,15:36:00,15:36:00,ΠΠΑΙ,12
1222,15:42:00,15:42:00,ΠΚΡΩ,13
1222,15:47:00,15:47:00,ΠΑΕΡ,14
1223,16:15:00,16:15:00,ΠΑΕΡ,1
1223,16:18:00,16:18:00,ΠΚΡΩ,2
1223,16:24:00,16:24:00,ΠΠΑΙ,3
1223,16:26:00,16:26:00,ΠΠΑΛ,4
1223,16:31:00,16:31:00,ΠΔΟΥ,5
1223,16:33:00,16:33:00,ΠΠΕΝ,6
1223,16:35:00,16:35:00,ΠΚΗΦ,7
1223,16:38:00,16:38:00,ΠΝΕΡ,8
1223,16:40:00,16:40:00,ΠΗΡΑ,9
1223,16:42:00,16:42:00,ΠΜΕΤ,10
1223,16:46:00,16:46:00,ΚΑΧΡ,11
1223,16:48:00,16:48:00,ΠΥΡΟ,12
1223,16:51:00,16:51:00,ΠΑΝΓ,13
1223,16:56:00,16:56:00,ΑΘΗΝ,14
1224,16:03:00,16:03:00,ΑΘΗΝ,1
1224,16:06:00,16:06:00,ΠΑΝΓ,2
1224,16:08:00,16:08:00,ΠΥΡΟ,3
1224,16:11:00,16:11:00,ΚΑΧΡ,4
1224,16:15:00,16:15:00,ΠΜΕΤ,5
1224,16:17:00,16:17:00,ΠΗΡΑ,6
1224,16:21:00,16:21:00,ΠΝΕΡ,7
1224,16:23:00,16:23:00,ΠΚΗΦ,8
1224,16:26:00,16:26:00,ΠΠΕΝ,9
1224,16:29:00,16:29:00,ΠΔΟΥ,10
1224,16:33:00,16:33:00,ΠΠΑΛ,11
1224,16:36:00,16:36:00,ΠΠΑΙ,12
1224,16:42:00,16:42:00,ΠΚΡΩ,13
1224,16:47:00,16:47:00,ΠΑΕΡ,14
1225,17:15:00,17:15:00,ΠΑΕΡ,1
1225,17:18:00,17:18:00,ΠΚΡΩ,2
1225,17:24:00,17:24:00,ΠΠΑΙ,3
1225,17:26:00,17:26:00,ΠΠΑΛ,4
1225,17:31:00,17:31:00,ΠΔΟΥ,5
1225,17:33:00,17:33:00,ΠΠΕΝ,6
1225,17:35:00,17:35:00,ΠΚΗΦ,7
1225,17:38:00,17:38:00,ΠΝΕΡ,8
1225,17:40:00,17:40:00,ΠΗΡΑ,9
1225,17:42:00,17:42:00,ΠΜΕΤ,10
1225,17:46:00,17:46:00,ΚΑΧΡ,11
1225,17:48:00,17:48:00,ΠΥΡΟ,12
1225,17:51:00,17:51:00,ΠΑΝΓ,13
1225,17:56:00,17:56:00,ΑΘΗΝ,14
1226,17:03:00,17:03:00,ΑΘΗΝ,1
1226,17:06:00,17:06:00,ΠΑΝΓ,2
1226,17:08:00,17:08:00,ΠΥΡΟ,3
1226,17:11:00,17:11:00,ΚΑΧΡ,4
1226,17:15:00,17:15:00,ΠΜΕΤ,5
1226,17:17:00,17:17:00,ΠΗΡΑ,6
1226,17:21:00,17:21:00,ΠΝΕΡ,7
1226,17:23:00,17:23:00,ΠΚΗΦ,8
1226,17:26:00,17:26:00,ΠΠΕΝ,9
1226,17:29:00,17:29:00,ΠΔΟΥ,10
1226,17:33:00,17:33:00,ΠΠΑΛ,11
1226,17:36:00,17:36:00,ΠΠΑΙ,12
1226,17:42:00,17:42:00,ΠΚΡΩ,13
1226,17:47:00,17:47:00,ΠΑΕΡ,14
1227,18:15:00,18:15:00,ΠΑΕΡ,1
1227,18:18:00,18:18:00,ΠΚΡΩ,2
1227,18:24:00,18:24:00,ΠΠΑΙ,3
1227,18:26:00,18:26:00,ΠΠΑΛ,4
1227,18:31:00,18:31:00,ΠΔΟΥ,5
1227,18:33:00,18:33:00,ΠΠΕΝ,6
1227,18:35:00,18:35:00,ΠΚΗΦ,7
1227,18:38:00,18:38:00,ΠΝΕΡ,8
1227,18:40:00,18:40:00,ΠΗΡΑ,9
1227,18:42:00,18:42:00,ΠΜΕΤ,10
1227,18:46:00,18:46:00,ΚΑΧΡ,11
1227,18:48:00,18:48:00,ΠΥΡΟ,12
1227,18:51:00,18:51:00,ΠΑΝΓ,13
1227,18:56:00,18:56:00,ΑΘΗΝ,14
1228,18:03:00,18:03:00,ΑΘΗΝ,1
1228,18:06:00,18:06:00,ΠΑΝΓ,2
1228,18:08:00,18:08:00,ΠΥΡΟ,3
1228,18:11:00,18:11:00,ΚΑΧΡ,4
1228,18:15:00,18:15:00,ΠΜΕΤ,5
1228,18:17:00,18:17:00,ΠΗΡΑ,6
1228,18:21:00,18:21:00,ΠΝΕΡ,7
1228,18:23:00,18:23:00,ΠΚΗΦ,8
1228,18:26:00,18:26:00,ΠΠΕΝ,9
1228,18:29:00,18:29:00,ΠΔΟΥ,10
1228,18:33:00,18:33:00,ΠΠΑΛ,11
1228,18:36:00,18:36:00,ΠΠΑΙ,12
1228,18:42:00,18:42:00,ΠΚΡΩ,13
1228,18:47:00,18:47:00,ΠΑΕΡ,14
1229,19:15:00,19:15:00,ΠΑΕΡ,1
1229,19:18:00,19:18:00,ΠΚΡΩ,2
1229,19:24:00,19:24:00,ΠΠΑΙ,3
1229,19:26:00,19:26:00,ΠΠΑΛ,4
1229,19:31:00,19:31:00,ΠΔΟΥ,5
1229,19:33:00,19:33:00,ΠΠΕΝ,6
1229,19:35:00,19:35:00,ΠΚΗΦ,7
1229,19:38:00,19:38:00,ΠΝΕΡ,8
1229,19:40:00,19:40:00,ΠΗΡΑ,9
1229,19:42:00,19:42:00,ΠΜΕΤ,10
1229,19:46:00,19:46:00,ΚΑΧΡ,11
1229,19:48:00,19:48:00,ΠΥΡΟ,12
1229,19:51:00,19:51:00,ΠΑΝΓ,13
1229,19:56:00,19:56:00,ΑΘΗΝ,14
1230,19:03:00,19:03:00,ΑΘΗΝ,1
1230,19:06:00,19:06:00,ΠΑΝΓ,2
1230,19:08:00,19:08:00,ΠΥΡΟ,3
1230,19:11:00,19:11:00,ΚΑΧΡ,4
1230,19:15:00,19:15:00,ΠΜΕΤ,5
1230,19:17:00,19:17:00,ΠΗΡΑ,6
1230,19:21:00,19:21:00,ΠΝΕΡ,7
1230,19:23:00,19:23:00,ΠΚΗΦ,8
1230,19:26:00,19:26:00,ΠΠΕΝ,9
1230,19:29:00,19:29:00,ΠΔΟΥ,10
1230,19:33:00,19:33:00,ΠΠΑΛ,11
1230,19:36:00,19:36:00,ΠΠΑΙ,12
1230,19:42:00,19:42:00,ΠΚΡΩ,13
1230,19:47:00,19:47:00,ΠΑΕΡ,14
12300,11:00:00,11:00:00,ΑΒΑΣ,1
12300,11:07:00,11:07:00,ΡΙΟΝ,2
12300,11:09:00,11:09:00,ΚΑΣΛ,3
12300,11:11:00,11:11:00,ΑΓΥΑ,4
12300,11:16:00,11:16:00,ΠΑΝΧ,5
12300,11:21:00,11:21:00,ΠΑΤΡ,6
12300,11:26:00,11:26:00,ΑΝΕΔ,7
12301,11:30:00,11:30:00,ΑΝΕΔ,1
12301,11:32:00,11:32:00,ΠΑΤΡ,2
12301,11:36:00,11:36:00,ΠΑΝΧ,3
12301,11:40:00,11:40:00,ΑΓΥΑ,4
12301,11:41:00,11:41:00,ΜΠΟΖ,5
12301,11:45:00,11:45:00,ΚΑΣΛ,6
12301,11:48:00,11:48:00,ΡΙΟΝ,7
12301,11:52:00,11:52:00,ΑΚΤΑ,8
12301,11:55:00,11:55:00,ΑΒΑΣ,9
12302,12:00:00,12:00:00,ΑΒΑΣ,1
12302,12:07:00,12:07:00,ΡΙΟΝ,2
12302,12:09:00,12:09:00,ΚΑΣΛ,3
12302,12:11:00,12:11:00,ΑΓΥΑ,4
12302,12:16:00,12:16:00,ΠΑΝΧ,5
12302,12:21:00,12:21:00,ΠΑΤΡ,6
12302,12:26:00,12:26:00,ΑΝΕΔ,7
12303,12:30:00,12:30:00,ΑΝΕΔ,1
12303,12:32:00,12:32:00,ΠΑΤΡ,2
12303,12:36:00,12:36:00,ΠΑΝΧ,3
12303,12:40:00,12:40:00,ΑΓΥΑ,4
12303,12:41:00,12:41:00,ΜΠΟΖ,5
12303,12:45:00,12:45:00,ΚΑΣΛ,6
12303,12:48:00,12:48:00,ΡΙΟΝ,7
12303,12:52:00,12:52:00,ΑΚΤΑ,8
12303,12:55:00,12:55:00,ΑΒΑΣ,9
12304,13:00:00,13:00:00,ΑΒΑΣ,1
12304,13:07:00,13:07:00,ΡΙΟΝ,2
12304,13:09:00,13:09:00,ΚΑΣΛ,3
12304,13:11:00,13:11:00,ΑΓΥΑ,4
12304,13:16:00,13:16:00,ΠΑΝΧ,5
12304,13:21:00,13:21:00,ΠΑΤΡ,6
12304,13:26:00,13:26:00,ΑΝΕΔ,7
12305,13:30:00,13:30:00,ΑΝΕΔ,1
12305,13:32:00,13:32:00,ΠΑΤΡ,2
12305,13:36:00,13:36:00,ΠΑΝΧ,3
12305,13:40:00,13:40:00,ΑΓΥΑ,4
12305,13:41:00,13:41:00,ΜΠΟΖ,5
12305,13:45:00,13:45:00,ΚΑΣΛ,6
12305,13:48:00,13:48:00,ΡΙΟΝ,7
12305,13:52:00,13:52:00,ΑΚΤΑ,8
12305,13:55:00,13:55:00,ΑΒΑΣ,9
12306,14:00:00,14:00:00,ΑΒΑΣ,1
12306,14:07:00,14:07:00,ΡΙΟΝ,2
12306,14:09:00,14:09:00,ΚΑΣΛ,3
12306,14:11:00,14:11:00,ΑΓΥΑ,4
12306,14:16:00,14:16:00,ΠΑΝΧ,5
12306,14:21:00,14:21:00,ΠΑΤΡ,6
12306,14:26:00,14:26:00,ΑΝΕΔ,7
12307,14:30:00,14:30:00,ΑΝΕΔ,1
12307,14:32:00,14:32:00,ΠΑΤΡ,2
12307,14:36:00,14:36:00,ΠΑΝΧ,3
12307,14:40:00,14:40:00,ΑΓΥΑ,4
12307,14:41:00,14:41:00,ΜΠΟΖ,5
12307,14:45:00,14:45:00,ΚΑΣΛ,6
12307,14:48:00,14:48:00,ΡΙΟΝ,7
12307,14:52:00,14:52:00,ΑΚΤΑ,8
12307,14:55:00,14:55:00,ΑΒΑΣ,9
12308,15:00:00,15:00:00,ΑΒΑΣ,1
12308,15:07:00,15:07:00,ΡΙΟΝ,2
12308,15:09:00,15:09:00,ΚΑΣΛ,3
12308,15:11:00,15:11:00,ΑΓΥΑ,4
12308,15:16:00,15:16:00,ΠΑΝΧ,5
12308,15:21:00,15:21:00,ΠΑΤΡ,6
12308,15:26:00,15:26:00,ΑΝΕΔ,7
12309,15:30:00,15:30:00,ΑΝΕΔ,1
12309,15:32:00,15:32:00,ΠΑΤΡ,2
12309,15:36:00,15:36:00,ΠΑΝΧ,3
12309,15:40:00,15:40:00,ΑΓΥΑ,4
12309,15:41:00,15:41:00,ΜΠΟΖ,5
12309,15:43:00,15:43:00,ΚΑΣΛ,6
12309,15:48:00,15:48:00,ΡΙΟΝ,7
12309,15:52:00,15:52:00,ΑΚΤΑ,8
12309,15:55:00,15:55:00,ΑΒΑΣ,9
1231,20:15:00,20:15:00,ΠΑΕΡ,1
1231,20:18:00,20:18:00,ΠΚΡΩ,2
1231,20:24:00,20:24:00,ΠΠΑΙ,3
1231,20:26:00,20:26:00,ΠΠΑΛ,4
1231,20:31:00,20:31:00,ΠΔΟΥ,5
1231,20:33:00,20:33:00,ΠΠΕΝ,6
1231,20:35:00,20:35:00,ΠΚΗΦ,7
1231,20:38:00,20:38:00,ΠΝΕΡ,8
1231,20:40:00,20:40:00,ΠΗΡΑ,9
1231,20:42:00,20:42:00,ΠΜΕΤ,10
1231,20:46:00,20:46:00,ΚΑΧΡ,11
1231,20:48:00,20:48:00,ΠΥΡΟ,12
1231,20:51:00,20:51:00,ΠΑΝΓ,13
1231,20:56:00,20:56:00,ΑΘΗΝ,14
1232,20:03:00,20:03:00,ΑΘΗΝ,1
1232,20:06:00,20:06:00,ΠΑΝΓ,2
1232,20:08:00,20:08:00,ΠΥΡΟ,3
1232,20:11:00,20:11:00,ΚΑΧΡ,4
1232,20:15:00,20:15:00,ΠΜΕΤ,5
1232,20:17:00,20:17:00,ΠΗΡΑ,6
1232,20:21:00,20:21:00,ΠΝΕΡ,7
1232,20:23:00,20:23:00,ΠΚΗΦ,8
1232,20:26:00,20:26:00,ΠΠΕΝ,9
1232,20:29:00,20:29:00,ΠΔΟΥ,10
1232,20:33:00,20:33:00,ΠΠΑΛ,11
1232,20:36:00,20:36:00,ΠΠΑΙ,12
1232,20:42:00,20:42:00,ΠΚΡΩ,13
1232,20:47:00,20:47:00,ΠΑΕΡ,14
1233,21:15:00,21:15:00,ΠΑΕΡ,1
1233,21:18:00,21:18:00,ΠΚΡΩ,2
1233,21:24:00,21:24:00,ΠΠΑΙ,3
1233,21:26:00,21:26:00,ΠΠΑΛ,4
1233,21:31:00,21:31:00,ΠΔΟΥ,5
1233,21:33:00,21:33:00,ΠΠΕΝ,6
1233,21:35:00,21:35:00,ΠΚΗΦ,7
1233,21:38:00,21:38:00,ΠΝΕΡ,8
1233,21:40:00,21:40:00,ΠΗΡΑ,9
1233,21:42:00,21:42:00,ΠΜΕΤ,10
1233,21:46:00,21:46:00,ΚΑΧΡ,11
1233,21:48:00,21:48:00,ΠΥΡΟ,12
1233,21:51:00,21:51:00,ΠΑΝΓ,13
1233,21:56:00,21:56:00,ΑΘΗΝ,14
1234,21:03:00,21:03:00,ΑΘΗΝ,1
1234,21:06:00,21:06:00,ΠΑΝΓ,2
1234,21:08:00,21:08:00,ΠΥΡΟ,3
1234,21:11:00,21:11:00,ΚΑΧΡ,4
1234,21:15:00,21:15:00,ΠΜΕΤ,5
1234,21:17:00,21:17:00,ΠΗΡΑ,6
1234,21:21:00,21:21:00,ΠΝΕΡ,7
1234,21:23:00,21:23:00,ΠΚΗΦ,8
1234,21:26:00,21:26:00,ΠΠΕΝ,9
1234,21:29:00,21:29:00,ΠΔΟΥ,10
1234,21:33:00,21:33:00,ΠΠΑΛ,11
1234,21:36:00,21:36:00,ΠΠΑΙ,12
1234,21:42:00,21:42:00,ΠΚΡΩ,13
1234,21:47:00,21:47:00,ΠΑΕΡ,14
1235,22:15:00,22:15:00,ΠΑΕΡ,1
1235,22:18:00,22:18:00,ΠΚΡΩ,2
1235,22:24:00,22:24:00,ΠΠΑΙ,3
1235,22:26:00,22:26:00,ΠΠΑΛ,4
1235,22:31:00,22:31:00,ΠΔΟΥ,5
1235,22:33:00,22:33:00,ΠΠΕΝ,6
1235,22:35:00,22:35:00,ΠΚΗΦ,7
1235,22:38:00,22:38:00,ΠΝΕΡ,8
1235,22:40:00,22:40:00,ΠΗΡΑ,9
1235,22:42:00,22:42:00,ΠΜΕΤ,10
1235,22:46:00,22:46:00,ΚΑΧΡ,11
1235,22:48:00,22:48:00,ΠΥΡΟ,12
1235,22:51:00,22:51:00,ΠΑΝΓ,13
1235,22:56:00,22:56:00,ΑΘΗΝ,14
12549,00:20:00,00:20:00,ΧΑΛΚ,1
12549,00:28:00,00:28:00,ΑΥΛΙ,2
12549,00:30:00,00:30:00,ΚΑΛΠ,3
12549,00:33:00,00:33:00,ΧΣ01,4
12549,00:35:00,00:35:00,ΣΥΝΕ,5
12549,00:40:00,00:40:00,ΟΙΝΟ,6
1300,05:36:00,05:36:00,ΑΘΗΝ,1
1300,05:38:00,05:38:00,ΠΑΝΓ,2
1300,05:40:00,05:40:00,ΠΥΡΟ,3
1300,05:46:00,05:46:00,ΚΑΧΡ,4
1300,05:49:00,05:49:00,ΠΑΝΛ,5
1300,05:55:00,05:55:00,ΠΑΣΠ,6
1300,06:01:00,06:01:00,ΠΜΑΓ,7
1300,06:08:00,06:08:00,ΠΝΕΠ,8
1300,06:12:00,06:12:00,ΠΜΕΓ,9
1300,06:21:00,06:21:00,ΠΚΙΝ,10
1300,06:26:00,06:26:00,ΠΑΘΕ,11
1300,06:37:00,06:37:00,ΠΚΟΡ,12
1300,06:45:00,06:45:00,ΠΖΕΥ,13
1300,06:55:00,06:55:00,ΠΚΙΑ,14
1301,04:59:00,04:59:00,ΠΚΙΑ,1
1301,05:05:00,05:05:00,ΠΖΕΥ,2
1301,05:12:00,05:12:00,ΠΚΟΡ,3
1301,05:23:00,05:23:00,ΠΑΘΕ,4
1301,05:28:00,05:28:00,ΠΚΙΝ,5
1301,05:37:00,05:37:00,ΠΜΕΓ,6
1301,05:41:00,05:41:00,ΠΝΕΠ,7
1301,05:48:00,05:48:00,ΠΜΑΓ,8
1301,05:53:00,05:53:00,ΠΑΣΠ,9
1301,06:00:00,06:00:00,ΠΑΝΛ,10
1301,06:06:00,06:06:00,ΚΑΧΡ,11
1301,06:09:00,06:09:00,ΠΥΡΟ,12
1301,06:11:00,06:11:00,ΠΑΝΓ,13
1301,06:17:00,06:17:00,ΑΘΗΝ,14
1302,06:36:00,06:36:00,ΑΘΗΝ,1
1302,06:38:00,06:38:00,ΠΑΝΓ,2
1302,06:40:00,06:40:00,ΠΥΡΟ,3
1302,06:46:00,06:46:00,ΚΑΧΡ,4
1302,06:49:00,06:49:00,ΠΑΝΛ,5
1302,06:55:00,06:55:00,ΠΑΣΠ,6
1302,07:01:00,07:01:00,ΠΜΑΓ,7
1302,07:08:00,07:08:00,ΠΝΕΠ,8
1302,07:12:00,07:12:00,ΠΜΕΓ,9
1302,07:21:00,07:21:00,ΠΚΙΝ,10
1302,07:26:00,07:26:00,ΠΑΘΕ,11
1302,07:37:00,07:37:00,ΠΚΟΡ,12
1302,07:45:00,07:45:00,ΠΖΕΥ,13
1302,07:55:00,07:55:00,ΠΚΙΑ,14
1303,05:59:00,05:59:00,ΠΚΙΑ,1
1303,06:05:00,06:05:00,ΠΖΕΥ,2
1303,06:12:00,06:12:00,ΠΚΟΡ,3
1303,06:23:00,06:23:00,ΠΑΘΕ,4
1303,06:28:00,06:28:00,ΠΚΙΝ,5
1303,06:37:00,06:37:00,ΠΜΕΓ,6
1303,06:41:00,06:41:00,ΠΝΕΠ,7
1303,06:48:00,06:48:00,ΠΜΑΓ,8
1303,06:53:00,06:53:00,ΠΑΣΠ,9
1303,07:00:00,07:00:00,ΠΑΝΛ,10
1303,07:06:00,07:06:00,ΚΑΧΡ,11
1303,07:09:00,07:09:00,ΠΥΡΟ,12
1303,07:11:00,07:11:00,ΠΑΝΓ,13
1303,07:17:00,07:17:00,ΑΘΗΝ,14
1304,07:36:00,07:36:00,ΑΘΗΝ,1
1304,07:38:00,07:38:00,ΠΑΝΓ,2
1304,07:40:00,07:40:00,ΠΥΡΟ,3
1304,07:46:00,07:46:00,ΚΑΧΡ,4
1304,07:49:00,07:49:00,ΠΑΝΛ,5
1304,07:55:00,07:55:00,ΠΑΣΠ,6
1304,08:01:00,08:01:00,ΠΜΑΓ,7
1304,08:08:00,08:08:00,ΠΝΕΠ,8
1304,08:12:00,08:12:00,ΠΜΕΓ,9
1304,08:21:00,08:21:00,ΠΚΙΝ,10
1304,08:26:00,08:26:00,ΠΑΘΕ,11
1304,08:37:00,08:37:00,ΠΚΟΡ,12
1304,08:45:00,08:45:00,ΠΖΕΥ,13
1304,08:55:00,08:55:00,ΠΚΙΑ,14
1305,06:59:00,06:59:00,ΠΚΙΑ,1
1305,07:05:00,07:05:00,ΠΖΕΥ,2
1305,07:12:00,07:12:00,ΠΚΟΡ,3
1305,07:23:00,07:23:00,ΠΑΘΕ,4
1305,07:28:00,07:28:00,ΠΚΙΝ,5
1305,07:37:00,07:37:00,ΠΜΕΓ,6
1305,07:41:00,07:41:00,ΠΝΕΠ,7
1305,07:48:00,07:48:00,ΠΜΑΓ,8
1305,07:53:00,07:53:00,ΠΑΣΠ,9
1305,08:00:00,08:00:00,ΠΑΝΛ,10
1305,08:06:00,08:06:00,ΚΑΧΡ,11
1305,08:09:00,08:09:00,ΠΥΡΟ,12
1305,08:11:00,08:11:00,ΠΑΝΓ,13
1305,08:17:00,08:17:00,ΑΘΗΝ,14
1306,08:36:00,08:36:00,ΑΘΗΝ,1
1306,08:38:00,08:38:00,ΠΑΝΓ,2
1306,08:40:00,08:40:00,ΠΥΡΟ,3
1306,08:46:00,08:46:00,ΚΑΧΡ,4
1306,08:49:00,08:49:00,ΠΑΝΛ,5
1306,08:55:00,08:55:00,ΠΑΣΠ,6
1306,09:01:00,09:01:00,ΠΜΑΓ,7
1306,09:08:00,09:08:00,ΠΝΕΠ,8
1306,09:12:00,09:12:00,ΠΜΕΓ,9
1306,09:21:00,09:21:00,ΠΚΙΝ,10
1306,09:26:00,09:26:00,ΠΑΘΕ,11
1306,09:37:00,09:37:00,ΠΚΟΡ,12
1306,09:45:00,09:45:00,ΠΖΕΥ,13
1306,09:55:00,09:55:00,ΠΚΙΑ,14
1307,07:59:00,07:59:00,ΠΚΙΑ,1
1307,08:07:00,08:07:00,ΠΖΕΥ,2
1307,08:14:00,08:14:00,ΠΚΟΡ,3
1307,08:25:00,08:25:00,ΠΑΘΕ,4
1307,08:30:00,08:30:00,ΠΚΙΝ,5
1307,08:39:00,08:39:00,ΠΜΕΓ,6
1307,08:43:00,08:43:00,ΠΝΕΠ,7
1307,08:50:00,08:50:00,ΠΜΑΓ,8
1307,08:55:00,08:55:00,ΠΑΣΠ,9
1307,09:02:00,09:02:00,ΠΑΝΛ,10
1307,09:08:00,09:08:00,ΚΑΧΡ,11
1307,09:11:00,09:11:00,ΠΥΡΟ,12
1307,09:13:00,09:13:00,ΠΑΝΓ,13
1307,09:17:00,09:17:00,ΑΘΗΝ,14
1308,09:36:00,09:36:00,ΑΘΗΝ,1
1308,09:38:00,09:38:00,ΠΑΝΓ,2
1308,09:40:00,09:40:00,ΠΥΡΟ,3
1308,09:46:00,09:46:00,ΚΑΧΡ,4
1308,09:49:00,09:49:00,ΠΑΝΛ,5
1308,09:55:00,09:55:00,ΠΑΣΠ,6
1308,10:01:00,10:01:00,ΠΜΑΓ,7
1308,10:08:00,10:08:00,ΠΝΕΠ,8
1308,10:12:00,10:12:00,ΠΜΕΓ,9
1308,10:21:00,10:21:00,ΠΚΙΝ,10
1308,10:26:00,10:26:00,ΠΑΘΕ,11
1308,10:37:00,10:37:00,ΠΚΟΡ,12
1308,10:45:00,10:45:00,ΠΖΕΥ,13
1308,10:55:00,10:55:00,ΠΚΙΑ,14
1309,08:59:00,08:59:00,ΠΚΙΑ,1
1309,09:05:00,09:05:00,ΠΖΕΥ,2
1309,09:12:00,09:12:00,ΠΚΟΡ,3
1309,09:23:00,09:23:00,ΠΑΘΕ,4
1309,09:28:00,09:28:00,ΠΚΙΝ,5
1309,09:37:00,09:37:00,ΠΜΕΓ,6
1309,09:41:00,09:41:00,ΠΝΕΠ,7
1309,09:48:00,09:48:00,ΠΜΑΓ,8
1309,09:53:00,09:53:00,ΠΑΣΠ,9
1309,10:00:00,10:00:00,ΠΑΝΛ,10
1309,10:06:00,10:06:00,ΚΑΧΡ,11
1309,10:09:00,10:09:00,ΠΥΡΟ,12
1309,10:11:00,10:11:00,ΠΑΝΓ,13
1309,10:17:00,10:17:00,ΑΘΗΝ,14
1310,10:36:00,10:36:00,ΑΘΗΝ,1
1310,10:38:00,10:38:00,ΠΑΝΓ,2
1310,10:40:00,10:40:00,ΠΥΡΟ,3
1310,10:46:00,10:46:00,ΚΑΧΡ,4
1310,10:49:00,10:49:00,ΠΑΝΛ,5
1310,10:55:00,10:55:00,ΠΑΣΠ,6
1310,11:01:00,11:01:00,ΠΜΑΓ,7
1310,11:08:00,11:08:00,ΠΝΕΠ,8
1310,11:12:00,11:12:00,ΠΜΕΓ,9
1310,11:21:00,11:21:00,ΠΚΙΝ,10
1310,11:26:00,11:26:00,ΠΑΘΕ,11
1310,11:37:00,11:37:00,ΠΚΟΡ,12
1310,11:45:00,11:45:00,ΠΖΕΥ,13
1310,11:55:00,11:55:00,ΠΚΙΑ,14
1311,09:59:00,09:59:00,ΠΚΙΑ,1
1311,10:05:00,10:05:00,ΠΖΕΥ,2
1311,10:12:00,10:12:00,ΠΚΟΡ,3
1311,10:23:00,10:23:00,ΠΑΘΕ,4
1311,10:28:00,10:28:00,ΠΚΙΝ,5
1311,10:37:00,10:37:00,ΠΜΕΓ,6
1311,10:41:00,10:41:00,ΠΝΕΠ,7
1311,10:48:00,10:48:00,ΠΜΑΓ,8
1311,10:53:00,10:53:00,ΠΑΣΠ,9
1311,11:00:00,11:00:00,ΠΑΝΛ,10
1311,11:06:00,11:06:00,ΚΑΧΡ,11
1311,11:09:00,11:09:00,ΠΥΡΟ,12
1311,11:11:00,11:11:00,ΠΑΝΓ,13
1311,11:17:00,11:17:00,ΑΘΗΝ,14
1312,11:36:00,11:36:00,ΑΘΗΝ,1
1312,11:38:00,11:38:00,ΠΑΝΓ,2
1312,11:40:00,11:40:00,ΠΥΡΟ,3
1312,11:46:00,11:46:00,ΚΑΧΡ,4
1312,11:49:00,11:49:00,ΠΑΝΛ,5
1312,11:55:00,11:55:00,ΠΑΣΠ,6
1312,12:01:00,12:01:00,ΠΜΑΓ,7
1312,12:08:00,12:08:00,ΠΝΕΠ,8
1312,12:12:00,12:12:00,ΠΜΕΓ,9
1312,12:21:00,12:21:00,ΠΚΙΝ,10
1312,12:26:00,12:26:00,ΠΑΘΕ,11
1312,12:37:00,12:37:00,ΠΚΟΡ,12
1312,12:45:00,12:45:00,ΠΖΕΥ,13
1312,12:55:00,12:55:00,ΠΚΙΑ,14
1313,10:59:00,10:59:00,ΠΚΙΑ,1
1313,11:05:00,11:05:00,ΠΖΕΥ,2
1313,11:12:00,11:12:00,ΠΚΟΡ,3
1313,11:23:00,11:23:00,ΠΑΘΕ,4
1313,11:28:00,11:28:00,ΠΚΙΝ,5
1313,11:37:00,11:37:00,ΠΜΕΓ,6
1313,11:41:00,11:41:00,ΠΝΕΠ,7
1313,11:48:00,11:48:00,ΠΜΑΓ,8
1313,11:53:00,11:53:00,ΠΑΣΠ,9
1313,12:00:00,12:00:00,ΠΑΝΛ,10
1313,12:06:00,12:06:00,ΚΑΧΡ,11
